Ioff,Ion,SS,Vth,Vth2
-10.89500,-4.98911,73.24500,0.30126,0.428155
-11.43160,-5.04024,73.50300,0.33967,0.481894
-10.01100,-5.01921,77.57410,0.24331,0.385083
-10.24940,-4.94784,75.82710,0.25649,0.381248
-11.17750,-5.05750,72.81100,0.31824,0.454278
-10.85770,-4.99910,74.16200,0.29691,0.429807
-9.81682,-4.98029,75.58880,0.22046,0.344789
-10.59220,-5.01999,75.34100,0.28227,0.415388
-10.19190,-4.94929,74.36040,0.24684,0.370393
-11.00580,-4.97545,73.61600,0.30802,0.430442
-10.25680,-5.03592,76.01180,0.25657,0.388511
-9.67510,-4.96981,78.08480,0.21533,0.34292
-9.75070,-4.97738,78.51450,0.22310,0.360503
-10.20680,-4.95588,77.21070,0.25699,0.386384
-9.77278,-5.05302,78.11200,0.22433,0.364924
-9.43712,-4.99841,76.74970,0.19327,0.32735
-10.63960,-4.94601,76.41600,0.29161,0.413676
-10.18210,-5.03294,75.40950,0.24930,0.386428
-10.15880,-4.91711,80.36860,0.26405,0.393604
-10.25050,-4.97409,77.03630,0.26049,0.390254
-10.88210,-5.00929,73.78100,0.29684,0.431277
-10.47470,-5.00206,73.85900,0.26630,0.390332
-11.20250,-5.02633,72.03600,0.32157,0.448865
-10.05550,-5.01398,77.89310,0.24749,0.38878
-11.74180,-5.05949,72.23900,0.36204,0.489587
-11.12880,-5.00765,73.89400,0.31842,0.44051
-9.37497,-4.93885,79.58970,0.19686,0.336853
-10.73460,-5.01547,77.71900,0.30283,0.439788
-11.41710,-5.01569,72.67000,0.34071,0.470704
-10.96450,-5.03586,72.51200,0.29692,0.422726
-9.01893,-4.93363,76.09204,0.15890,0.281805
-9.97942,-4.99117,75.94610,0.23412,0.369744
-9.73109,-4.94769,80.18100,0.22585,0.350136
-11.11400,-5.03566,71.80200,0.30591,0.435773
-10.63500,-4.99304,74.35800,0.28065,0.40851
-10.61760,-4.96782,72.43500,0.27368,0.395215
-11.09550,-5.04198,67.75600,0.30703,0.436417
-10.20100,-4.99841,75.39740,0.24997,0.386326
-9.84170,-4.99330,80.12070,0.23611,0.377918
-10.44200,-4.98537,76.10700,0.27198,0.398772
-10.40790,-4.99960,73.07300,0.25905,0.391816
-10.30280,-4.97660,78.65200,0.27332,0.41266
-10.37380,-4.97359,79.50900,0.28141,0.422657
-9.88017,-5.00395,80.20050,0.23906,0.378251
-10.72950,-4.98491,74.10000,0.28798,0.413707
-10.73150,-5.01965,77.18700,0.29802,0.42831
-10.77690,-4.97855,75.99300,0.29783,0.414735
-10.65820,-5.01808,73.95200,0.28381,0.420828
-10.12290,-5.00989,74.45040,0.24137,0.380884
-10.31410,-4.93839,75.65500,0.26043,0.381084
-10.39530,-4.99163,77.22400,0.27209,0.411397
-11.21990,-5.05857,75.42300,0.33679,0.482207
-9.88721,-4.94809,79.69710,0.23740,0.365842
-9.73794,-4.93631,77.93810,0.22131,0.347573
-10.10820,-5.01692,79.21900,0.25654,0.400123
-10.34570,-4.97032,75.92300,0.26565,0.404839
-10.15260,-4.98892,75.50250,0.24590,0.374703
-11.30160,-4.99112,73.84600,0.33470,0.45777
-10.21280,-4.95904,78.95560,0.26521,0.398052
-11.06790,-5.01498,76.37300,0.32418,0.463184
-9.85079,-4.94181,79.78580,0.23608,0.366199
-10.42690,-5.05396,74.80900,0.26524,0.404972
-10.15090,-4.95941,76.94630,0.25099,0.373848
-10.76170,-5.05008,77.78700,0.30434,0.451121
-10.61070,-4.95802,77.56600,0.29182,0.40803
-9.98513,-4.96055,75.34100,0.23341,0.355384
-10.17260,-4.99499,77.50930,0.25586,0.391716
-9.37932,-4.92738,77.38890,0.19060,0.316519
-11.05820,-5.02813,74.74000,0.31536,0.450977
-10.05510,-4.99293,75.47370,0.23934,0.370922
-10.74060,-5.03612,75.95100,0.29455,0.43491
-10.32150,-4.98600,77.54500,0.26790,0.400986
-9.75956,-4.93739,79.62320,0.22810,0.363786
-10.46700,-5.01848,76.57400,0.27448,0.408146
-10.34170,-5.03525,75.72600,0.26231,0.39696
-10.77170,-4.95180,74.13700,0.29259,0.408159
-11.73720,-5.02858,73.23100,0.36025,0.497989
-9.86021,-4.98161,78.96350,0.23487,0.375436
-11.25670,-4.96447,73.02400,0.32697,0.445218
-10.88950,-4.95856,77.78800,0.31349,0.437069
-10.27100,-4.98884,77.82400,0.26211,0.387426
-10.22010,-4.97471,77.96380,0.26105,0.400204
-10.82580,-5.02814,76.46300,0.30248,0.45317
-9.67241,-4.95244,78.68260,0.21776,0.351565
-10.21150,-4.96673,73.45350,0.24419,0.363985
-10.71320,-4.98823,77.16000,0.29980,0.442556
-9.55749,-4.93966,78.42410,0.20628,0.331088
-10.18360,-4.92689,77.09820,0.25417,0.369674
-10.21210,-5.01324,75.89330,0.25329,0.39296
-9.96349,-5.00048,80.17610,0.24581,0.378498
-9.96853,-4.99203,78.80360,0.24280,0.382522
-11.90230,-5.04555,71.67700,0.36718,0.492695
-10.53490,-4.99970,73.91400,0.26979,0.39298
-10.35130,-5.02752,75.88400,0.26356,0.394615
-11.04020,-4.99957,72.80300,0.30700,0.441258
-10.42660,-4.97544,76.29400,0.27371,0.406963
-10.88610,-4.99009,75.12000,0.30560,0.446452
-10.26540,-5.00472,76.07820,0.25832,0.38655
-10.21050,-4.98748,77.35100,0.25542,0.386545
-11.45040,-5.04916,73.84100,0.34109,0.471816
-9.50332,-4.93546,79.88150,0.20649,0.329288
-10.18970,-4.98290,76.63230,0.25409,0.383992
-10.83740,-5.02296,76.29400,0.30815,0.444874
-9.80386,-4.97318,74.14660,0.21407,0.340712
-10.99060,-4.96470,72.65100,0.30377,0.419064
-9.98995,-4.95472,75.58750,0.23384,0.348819
-10.64890,-4.96545,78.62900,0.29904,0.43065
-10.66630,-4.96065,74.29900,0.28173,0.401811
-10.42730,-4.96198,74.57100,0.26386,0.38186
-9.17646,-4.89127,80.29190,0.17850,0.294867
-9.90967,-4.96550,78.44920,0.23543,0.357291
-9.99388,-4.94108,75.33530,0.23322,0.360982
-10.47340,-4.98175,72.96600,0.26367,0.394178
-10.07910,-4.97627,77.22900,0.24639,0.381803
-10.62010,-5.00809,76.36800,0.28774,0.436235
-10.64040,-4.95682,75.66100,0.28736,0.412383
-9.90365,-4.97054,78.53080,0.23543,0.368292
-10.89100,-4.98063,74.68300,0.30642,0.42771
-10.12020,-5.03868,77.25450,0.24893,0.386369
-11.11080,-4.99335,76.19500,0.32817,0.461604
-9.64013,-4.96870,79.84930,0.21902,0.362121
-10.17200,-4.97823,78.12780,0.25732,0.397279
-10.19660,-4.97560,75.64630,0.25167,0.378517
-10.27230,-4.98462,75.89200,0.25938,0.382525
-9.84461,-4.96536,77.58980,0.22886,0.363408
-12.06390,-5.04261,71.00400,0.37829,0.503222
-10.95610,-4.96712,75.51000,0.31535,0.440886
-10.56440,-4.96918,77.16400,0.28810,0.410866
-10.14550,-4.94568,76.13320,0.24765,0.366634
-10.52740,-4.99482,75.13500,0.27365,0.403238
-11.15580,-4.97941,74.04700,0.32614,0.439015
-10.43240,-5.03310,79.66300,0.28347,0.437142
-10.10420,-4.92887,77.88590,0.25143,0.375125
-10.09910,-5.02533,78.36320,0.25251,0.393464
-10.70040,-4.99205,76.38000,0.29266,0.419907
-10.46330,-4.98947,77.33700,0.27702,0.404058
-10.31730,-4.96671,73.98100,0.25588,0.37185
-10.39010,-5.00061,74.89900,0.26347,0.398575
-9.53487,-4.94445,78.65200,0.20559,0.335265
-9.41789,-4.94516,78.81480,0.19758,0.326305
-10.42600,-5.01397,77.04500,0.27542,0.406786
-9.78082,-4.98222,78.23640,0.22440,0.355347
-9.78809,-4.97428,77.41920,0.22364,0.356762
-10.46020,-5.03499,76.92100,0.27668,0.418089
-11.14520,-5.01547,74.15200,0.32138,0.45168
-10.98430,-5.00310,76.21100,0.31338,0.445491
-9.02595,-4.88213,79.31422,0.16579,0.285992
-9.74571,-4.96338,75.62940,0.21546,0.345098
-10.74330,-4.99812,74.87200,0.29328,0.416806
-10.43750,-4.97053,74.91500,0.26565,0.39346
-10.76130,-5.04790,78.58900,0.30712,0.448424
-10.50340,-4.98598,75.56600,0.27408,0.405788
-10.32890,-4.99266,77.47100,0.26955,0.41131
-9.95644,-4.94179,76.45090,0.23472,0.365386
-9.94844,-4.90097,75.87880,0.23106,0.343122
-9.68625,-4.94195,75.38760,0.20865,0.331816
-11.05020,-4.98135,78.25700,0.33129,0.464445
-10.39430,-4.97413,77.65800,0.27347,0.40496
-11.63930,-5.03947,70.39100,0.34772,0.477013
-10.20040,-4.98221,75.62370,0.25463,0.38147
-10.44920,-5.01516,77.81900,0.27915,0.429175
-11.18710,-5.05935,72.34800,0.32108,0.457609
-10.41120,-4.99008,74.83300,0.26252,0.388825
-10.97910,-4.99472,72.80800,0.30320,0.424951
-10.07290,-4.94486,78.91400,0.25274,0.386281
-10.26850,-4.98065,76.10890,0.25920,0.393486
-9.81331,-4.97219,78.58770,0.22866,0.36473
-10.44350,-4.98193,76.31100,0.27244,0.399329
-10.23520,-4.99860,75.78620,0.25334,0.38429
-10.33630,-4.99771,79.23500,0.27563,0.416947
-9.76395,-4.97606,79.40140,0.22840,0.370783
-9.66450,-4.95234,78.04520,0.21518,0.344587
-9.13519,-4.90689,79.03380,0.17475,0.303644
-9.47918,-4.94821,78.56190,0.20136,0.33355
-10.96880,-4.99322,72.35400,0.30440,0.418584
-10.76530,-4.97713,75.66600,0.29764,0.426717
-10.17040,-4.99565,78.27030,0.25773,0.402849
-10.88190,-5.00731,76.52900,0.31033,0.449255
-9.94748,-4.94434,76.38580,0.23365,0.358689
-11.08000,-5.03256,72.15100,0.30493,0.439009
-10.21260,-4.93467,77.66920,0.26022,0.387942
-10.65620,-5.01708,76.28400,0.28944,0.419569
-10.28580,-4.97318,77.80000,0.26404,0.396993
-9.02208,-4.94038,78.90700,0.16505,0.291093
-10.97750,-4.98456,75.28200,0.31186,0.449549
-10.77360,-4.99774,74.82600,0.29127,0.424154
-9.89325,-4.96229,77.50560,0.23199,0.366767
-10.99670,-5.01189,73.89300,0.30915,0.440576
-10.88380,-5.00029,75.40700,0.30614,0.431025
-10.41040,-4.99651,76.15300,0.26988,0.402561
-10.16190,-4.97191,77.34490,0.25434,0.389277
-10.18320,-5.01030,78.42320,0.26165,0.411148
-12.13570,-5.01587,71.98200,0.39758,0.517094
-10.98470,-5.00835,73.10100,0.30305,0.431124
-10.59620,-5.01476,74.40600,0.27527,0.406532
-10.43540,-5.00767,72.82000,0.25890,0.390104
-10.61800,-4.94103,79.37800,0.29783,0.42942
-11.15540,-4.96564,74.00200,0.32417,0.454747
-10.57280,-5.00384,74.01600,0.27501,0.406897
-10.20740,-5.02880,77.82670,0.25676,0.39363
-10.18580,-4.95048,76.31780,0.25232,0.376871
-9.43916,-4.92996,75.70420,0.19050,0.31401
-10.49430,-5.02013,75.86200,0.27404,0.407254
-10.09600,-4.92946,77.33700,0.24798,0.374108
-9.52572,-4.95853,78.22980,0.20440,0.336955
-9.96535,-4.96696,76.04250,0.23292,0.365174
-10.82820,-4.99637,75.04400,0.29755,0.423683
-9.80169,-4.97938,77.93120,0.22677,0.362516
-9.68232,-4.96599,76.23270,0.21125,0.342248
-10.23310,-4.97433,73.50470,0.24868,0.374201
-10.51120,-4.95601,78.08000,0.28349,0.410875
-9.80667,-4.92713,77.69260,0.22431,0.345716
-9.77802,-4.96027,77.17460,0.22255,0.356944
-9.75681,-4.93125,76.58460,0.21792,0.339553
-9.47937,-4.94255,78.80570,0.20420,0.347462
-10.88380,-5.00192,73.92200,0.29970,0.421466
-11.09540,-4.98464,74.81000,0.32113,0.442995
-10.03350,-4.94874,77.97580,0.24648,0.383783
-9.50571,-4.96467,77.59490,0.20155,0.332772
-9.93782,-4.97063,78.55650,0.23955,0.377367
-11.11990,-5.01337,74.57500,0.32038,0.44192
-10.51170,-4.97760,76.01400,0.27944,0.414185
-11.03980,-5.05162,73.75900,0.31025,0.441071
-10.23150,-4.94107,75.38570,0.25235,0.376869
-9.43682,-4.92523,79.71800,0.20063,0.327595
-11.07650,-5.05859,75.72100,0.31982,0.459261
-10.62370,-5.01544,77.10400,0.28963,0.42716
-10.77350,-5.01374,78.56000,0.30943,0.460441
-10.30420,-5.02889,76.04500,0.25969,0.390925
-11.20090,-5.06584,74.98300,0.32486,0.466678
-9.25837,-4.91282,77.71470,0.18069,0.302075
-10.42550,-5.03563,76.63800,0.27389,0.423699
-11.22770,-5.02877,74.31900,0.32451,0.45775
-9.23408,-4.95619,79.04810,0.18350,0.317293
-11.10910,-4.98024,72.36300,0.31098,0.43443
-9.80492,-4.89979,78.33000,0.22629,0.342435
-10.35800,-4.98408,74.02400,0.25811,0.381554
-12.23040,-5.09269,74.56800,0.40747,0.537944
-10.16810,-5.00155,78.83310,0.25792,0.401051
-10.35550,-5.02046,75.88600,0.26289,0.40128
-10.51360,-4.97661,76.13900,0.27821,0.408128
-9.48295,-4.91413,78.02610,0.20053,0.323347
-10.28880,-4.98946,74.25050,0.25346,0.383538
-10.24900,-4.98630,74.80500,0.25092,0.368321
-10.78720,-5.00737,73.80500,0.29652,0.418873
-9.45750,-4.96451,80.99310,0.20659,0.343334
-10.62220,-4.99388,74.51600,0.28033,0.419921
-11.98280,-5.03422,69.76700,0.36677,0.49435
-10.86090,-4.99009,74.61600,0.30019,0.425687
-9.91869,-4.95738,79.76950,0.24074,0.375231
-10.92850,-5.02882,75.00400,0.30552,0.444679
-10.84570,-4.99967,74.64800,0.29919,0.435154
-10.05870,-4.98418,77.49780,0.24560,0.383176
-10.76720,-4.99498,74.55300,0.28877,0.412648
-10.29380,-4.99832,77.25700,0.26278,0.394401
-9.53059,-4.97781,77.85190,0.20470,0.339009
-10.74810,-4.99259,76.93800,0.30047,0.426239
-11.07580,-5.10675,75.78200,0.31667,0.463232
-11.05060,-5.04392,73.33400,0.31005,0.443534
-10.15090,-4.97250,79.12700,0.25981,0.410327
-10.37630,-4.98557,73.76500,0.26099,0.391404
-11.66320,-4.99710,75.64000,0.37849,0.512193
-10.89440,-5.00721,73.37900,0.30009,0.425138
-9.44238,-4.96179,79.77680,0.20248,0.338325
-11.05820,-5.00370,77.04700,0.32811,0.46157
-10.05400,-4.96833,77.54670,0.24716,0.380795
-10.84160,-5.05348,72.85700,0.28908,0.429991
-10.89900,-5.00333,78.30500,0.31723,0.44788
-9.46580,-4.98155,77.67740,0.19945,0.338155
-10.53750,-5.00860,78.54200,0.28493,0.431925
-10.22370,-4.96102,77.08700,0.25836,0.384311
-11.75700,-5.00329,73.27900,0.36882,0.486302
-10.73030,-5.06555,77.33500,0.29741,0.446206
-11.23200,-5.01534,77.08100,0.33972,0.477396
-11.35170,-4.99641,72.79500,0.33276,0.454962
-10.80100,-5.00893,74.44100,0.29655,0.423145
-10.94640,-4.97220,77.90900,0.31991,0.441994
-9.78797,-4.96662,77.74720,0.22547,0.361354
-10.95430,-5.00901,74.17300,0.30141,0.433998
-10.85450,-5.01422,76.10000,0.30461,0.445407
-10.37390,-4.96597,78.47600,0.27570,0.411073
-11.23250,-5.01240,77.23000,0.34126,0.471011
-11.33450,-5.05690,72.01300,0.32361,0.453917
-11.86710,-5.01526,74.26600,0.38359,0.517542
-9.43485,-4.96519,77.79200,0.19541,0.322588
-10.99000,-5.00199,74.25700,0.30735,0.455606
-10.62930,-5.02005,75.23500,0.28428,0.418532
-11.38520,-5.01842,76.65500,0.35113,0.47626
-10.61900,-5.00502,79.06500,0.29765,0.444162
-11.39480,-5.02788,73.90200,0.33960,0.47538
-10.07020,-5.00837,75.16600,0.23864,0.381473
-10.87570,-5.02431,76.09600,0.30733,0.439731
-9.77989,-4.94548,78.81640,0.22729,0.363031
-10.88500,-5.00952,74.53200,0.30381,0.434718
-11.89460,-5.08378,76.33000,0.39376,0.541403
-10.19050,-5.01524,76.10150,0.25167,0.387324
-10.24720,-4.93696,74.19040,0.24962,0.362059
-11.45290,-4.96603,71.27100,0.34225,0.449506
-10.69250,-4.97364,76.33200,0.29272,0.429921
-10.43590,-4.96152,77.85500,0.27724,0.410827
-9.17782,-4.93836,80.63870,0.18253,0.315125
-11.10710,-5.02623,73.81900,0.31824,0.44913
-11.73240,-5.01099,72.36400,0.36346,0.481148
-10.12690,-4.96701,76.03840,0.24761,0.380985
-10.22320,-4.98135,80.50810,0.27041,0.418701
-9.99124,-4.97865,76.99610,0.23842,0.368502
-10.81060,-4.97229,75.93600,0.30371,0.434817
-10.00330,-4.97366,77.58980,0.24097,0.372236
-10.31890,-4.99796,74.66150,0.25737,0.396887
-9.58033,-4.98394,76.63810,0.20526,0.346334
-11.05670,-4.97399,74.04500,0.31412,0.431068
-10.23030,-5.03349,74.82560,0.24967,0.384505
-10.27190,-4.98680,77.16500,0.26247,0.391286
-10.67650,-4.97765,73.72300,0.28261,0.402987
-10.70970,-4.99608,77.36700,0.29904,0.423812
-10.49260,-4.96582,80.78300,0.29338,0.42417
-11.60040,-5.07154,73.53700,0.34870,0.485852
-10.37800,-4.95615,74.97900,0.26505,0.386304
-10.51320,-4.97889,76.04000,0.28004,0.420668
-10.66660,-4.99931,77.15600,0.29562,0.43424
-10.76980,-4.96186,74.91200,0.29642,0.409665
-11.85540,-4.98422,78.34400,0.40048,0.525092
-10.83820,-5.03342,75.03800,0.29777,0.43949
-10.48750,-4.99480,77.65100,0.28196,0.42663
-10.90940,-5.04194,73.84700,0.29980,0.437254
-11.05770,-5.00104,75.71500,0.32203,0.455927
-10.56750,-4.96732,73.51200,0.27382,0.392022
-10.47420,-4.99567,78.87400,0.28590,0.418595
-10.20310,-4.97995,78.78930,0.26313,0.395738
-10.83760,-5.00318,74.70300,0.30090,0.431258
-10.88470,-5.03931,74.91400,0.30471,0.449511
-10.48350,-4.97515,77.30300,0.28039,0.406819
-11.05420,-5.03456,72.18900,0.30576,0.434068
-9.53071,-4.94807,80.47530,0.21138,0.352332
-10.74000,-4.97649,72.53700,0.28356,0.406922
-10.69470,-4.98260,77.34000,0.29777,0.429732
-9.38142,-4.89770,79.34860,0.19389,0.311332
-10.52630,-4.93899,75.02100,0.27405,0.392417
-10.13510,-4.99604,76.02630,0.24666,0.387918
-10.98560,-5.02408,75.06100,0.31544,0.454991
-11.02200,-5.00674,71.41100,0.30246,0.426525
-11.67220,-5.00267,73.01100,0.35914,0.489374
-10.90190,-4.98308,74.29300,0.30259,0.431142
-9.40214,-4.96562,76.93990,0.19102,0.317252
-10.03030,-4.97018,76.67490,0.24161,0.373103
-9.64083,-4.98783,80.55110,0.22125,0.366007
-11.78760,-4.99929,70.58500,0.36270,0.480244
-11.26480,-5.03413,74.42200,0.32608,0.468949
-9.98402,-4.97690,78.53320,0.24192,0.376898
-10.27380,-4.96225,75.91800,0.25876,0.388816
-10.35490,-4.96015,76.94000,0.26878,0.39463
-10.58290,-4.99751,75.48100,0.28126,0.408905
-9.98947,-4.93756,78.15000,0.24060,0.360763
-9.73619,-4.98092,76.97200,0.21867,0.352246
-11.25090,-5.03173,72.38400,0.31981,0.454623
-10.61830,-4.99137,75.72000,0.28505,0.420542
-9.41084,-4.97875,78.76560,0.19752,0.335883
-11.51640,-5.05553,68.40300,0.33596,0.464439
-10.83750,-4.97144,73.21000,0.29487,0.414878
-10.28440,-4.92543,77.72700,0.26555,0.387835
-10.16080,-4.94573,76.31220,0.25096,0.372743
-8.43928,-4.89156,82.72250,0.12492,0.257627
-10.05740,-4.98887,78.28580,0.24898,0.384447
-10.62640,-5.06515,73.04200,0.27434,0.404218
-10.66990,-4.97453,75.40300,0.28860,0.418849
-10.21270,-4.98613,74.99430,0.24843,0.383593
-9.90111,-4.96585,78.37700,0.23445,0.370382
-10.17220,-5.00022,77.82860,0.25632,0.39747
-10.48730,-4.98694,74.67800,0.26998,0.402911
-11.80540,-5.01321,72.31400,0.37088,0.486201
-11.36220,-4.99853,75.88800,0.34801,0.480069
-9.73434,-4.96892,78.81970,0.22159,0.345586
-9.71610,-4.95721,75.84460,0.21434,0.345405
-10.53340,-4.99579,74.53500,0.27640,0.408313
-9.71930,-4.99260,77.04930,0.21853,0.360353
-10.44940,-4.98197,75.73200,0.27084,0.406076
-10.84270,-4.98052,75.50200,0.30407,0.430637
-10.82790,-5.01041,76.33700,0.30291,0.443287
-10.61250,-4.99356,76.44100,0.27902,0.407148
-10.46640,-4.99463,76.02500,0.27207,0.412024
-10.81990,-4.97002,77.24700,0.30441,0.43867
-10.48120,-5.01259,77.35500,0.28009,0.420819
-10.55820,-5.00713,74.49300,0.27410,0.417872
-10.78670,-5.02905,75.40100,0.29483,0.429215
-11.17840,-5.05456,77.82800,0.33447,0.482328
-10.37430,-4.93595,77.54900,0.27150,0.390868
-10.81680,-5.03092,74.96700,0.29603,0.429712
-11.48090,-5.03199,72.74200,0.34040,0.472401
-10.13270,-4.97186,74.68340,0.24343,0.375051
-10.86560,-4.99145,76.27100,0.30532,0.447301
-10.37040,-5.01744,78.34300,0.27380,0.415874
-10.21500,-4.96393,72.43940,0.24458,0.364708
-10.70150,-4.97161,76.94600,0.29729,0.425635
-11.34860,-5.01048,71.87500,0.32906,0.456477
-10.16060,-5.00443,78.80550,0.25870,0.407782
-9.72901,-4.94257,77.31450,0.21877,0.354054
-10.33600,-5.01535,78.87300,0.27242,0.416731
-10.95440,-5.01207,74.46500,0.31039,0.437707
-10.21080,-4.95293,76.25730,0.25376,0.386726
-10.91860,-4.97906,75.24700,0.31021,0.421413
-11.87520,-5.01751,72.45100,0.37334,0.494782
-9.31394,-4.91535,77.46550,0.18636,0.317639
-10.68730,-4.99747,74.64300,0.28622,0.42144
-11.30390,-5.03256,73.84300,0.33537,0.474089
-10.92700,-5.00444,74.01100,0.30371,0.424771
-10.21930,-4.97428,78.79620,0.26352,0.39436
-9.98439,-4.95720,75.85730,0.23303,0.3601
-10.08500,-4.97962,77.30580,0.24838,0.383362
-10.30260,-4.95900,78.03500,0.26955,0.398325
-10.91160,-5.02349,75.58400,0.30952,0.450334
-10.09570,-4.93738,78.04970,0.25222,0.370397
-10.72090,-5.00929,75.01900,0.29111,0.429904
-10.18730,-4.97761,73.08150,0.24185,0.371208
-9.84655,-4.97454,75.71000,0.22402,0.357939
-10.66060,-4.98396,75.26400,0.28767,0.407652
-10.18970,-4.98392,75.83310,0.25094,0.379794
-11.16480,-5.00803,76.57600,0.33425,0.47221
-9.74305,-4.93140,77.20530,0.21931,0.345445
-10.53510,-5.03391,73.88300,0.27117,0.404624
-10.31910,-4.97263,73.59300,0.25464,0.37989
-10.57940,-5.00471,74.57800,0.27863,0.418153
-10.08740,-4.99064,74.72140,0.23927,0.376048
-10.16050,-4.96377,75.40600,0.24669,0.373667
-10.19150,-4.99582,74.33140,0.24611,0.374629
-10.23300,-4.97899,77.81510,0.26091,0.385532
-11.26850,-5.00820,74.86800,0.33467,0.478191
-10.01920,-4.96216,79.24730,0.24801,0.378385
-10.50560,-4.97353,75.32400,0.27314,0.402225
-10.04360,-4.98075,79.74810,0.25329,0.398421
-9.56670,-4.92066,78.45830,0.20700,0.326313
-12.05700,-5.06066,71.00300,0.37482,0.50257
-10.98760,-5.00444,73.15700,0.30422,0.434021
-9.62696,-4.95841,80.38600,0.21936,0.353262
-10.74510,-4.95116,75.24500,0.29389,0.416541
-10.25980,-4.99180,76.25330,0.25986,0.402212
-9.83442,-4.96263,80.16440,0.23526,0.373052
-10.45820,-5.00306,77.86700,0.28230,0.417008
-10.97110,-5.03460,75.08900,0.31315,0.455677
-10.03780,-4.94022,77.33340,0.24296,0.370911
-10.16800,-4.94878,77.63700,0.25526,0.385695
-10.54560,-4.94214,74.93900,0.27722,0.391445
-10.93540,-4.98908,73.99600,0.30353,0.429902
-10.09280,-4.95583,76.53890,0.24591,0.377909
-10.77060,-4.99202,73.24000,0.29050,0.408555
-10.24130,-5.05665,76.89480,0.25751,0.396993
-10.04950,-4.93810,76.91780,0.24365,0.366365
-10.78750,-4.98522,77.61800,0.30739,0.444191
-11.65870,-4.98051,76.17100,0.37184,0.496043
-10.36660,-4.94570,72.91400,0.25706,0.380144
-9.97210,-4.96966,79.13750,0.24331,0.37926
-9.51996,-4.95147,78.00430,0.20316,0.332841
-10.25260,-4.97591,77.19510,0.26114,0.391249
-10.84800,-4.98873,75.83500,0.30447,0.440932
-9.70939,-4.95648,77.24830,0.21658,0.349192
-10.81600,-4.96463,73.69700,0.29382,0.41624
-11.60470,-4.98645,73.58200,0.35811,0.482097
-9.84009,-4.96524,77.03910,0.22697,0.357489
-11.00140,-4.98573,75.40100,0.31621,0.443803
-10.33540,-4.97790,77.33300,0.26888,0.406573
-9.93707,-4.95350,78.37730,0.23840,0.369208
-9.95764,-4.97739,80.47580,0.24810,0.386343
-10.59390,-5.00444,76.53800,0.28722,0.424708
-10.44000,-5.02075,77.00400,0.27407,0.417933
-10.85370,-4.99970,75.98900,0.30526,0.434933
-10.89620,-4.97859,73.19400,0.29951,0.414773
-11.02430,-5.02940,73.24100,0.30415,0.443459
-10.19760,-4.97218,79.07240,0.26174,0.404059
-10.29790,-4.95755,78.82900,0.27022,0.410734
-10.97950,-5.03001,72.64200,0.30251,0.432447
